cycle_key,mode,run_id,success,steps_to_fix,steps_taken,submit_path
team36_prob19,baseline,120,1,3,3,398|409|411
team36_prob19,baseline,121,1,3,3,398|409|411
team36_prob19,baseline,122,1,3,3,398|409|411
team36_prob19,baseline,123,1,3,3,398|409|411
team36_prob19,baseline,124,1,3,3,398|409|411
team36_prob19,baseline,125,1,3,3,398|409|411
team36_prob19,baseline,126,1,3,3,398|409|411
team36_prob19,baseline,127,1,3,3,398|409|411
team36_prob19,baseline,128,1,3,3,398|409|411
team36_prob19,baseline,129,1,3,3,398|409|411
team36_prob19,baseline,130,1,3,3,398|409|411
team36_prob19,baseline,131,1,3,3,398|409|411
team36_prob19,baseline,132,1,3,3,398|409|411
team36_prob19,baseline,133,1,3,3,398|409|411
team36_prob19,baseline,134,1,3,3,398|409|411
team36_prob19,baseline,135,1,3,3,398|409|411
team36_prob19,baseline,136,1,3,3,398|409|411
team36_prob19,baseline,137,1,3,3,398|409|411
team36_prob19,baseline,138,1,3,3,398|409|411
team36_prob19,baseline,139,1,3,3,398|409|411
team36_prob19,baseline,140,1,3,3,398|409|411
team36_prob19,baseline,141,1,3,3,398|409|411
team36_prob19,baseline,142,1,3,3,398|409|411
team36_prob19,baseline,143,1,3,3,398|409|411
team36_prob19,baseline,144,1,3,3,398|409|411
team36_prob19,baseline,145,1,3,3,398|409|411
team36_prob19,baseline,146,1,3,3,398|409|411
team36_prob19,baseline,147,1,3,3,398|409|411
team36_prob19,baseline,148,1,3,3,398|409|411
team36_prob19,baseline,149,1,3,3,398|409|411
team36_prob19,baseline,150,1,3,3,398|409|411
team36_prob19,baseline,151,1,3,3,398|409|411
team36_prob19,baseline,152,1,3,3,398|409|411
team36_prob19,baseline,153,1,3,3,398|409|411
team36_prob19,baseline,154,1,3,3,398|409|411
team36_prob19,baseline,155,1,3,3,398|409|411
team36_prob19,baseline,156,1,3,3,398|409|411
team36_prob19,baseline,157,1,3,3,398|409|411
team36_prob19,baseline,158,1,3,3,398|409|411
team36_prob19,baseline,159,1,3,3,398|409|411
team36_prob19,baseline,160,1,3,3,398|409|411
team36_prob19,baseline,161,1,3,3,398|409|411
team36_prob19,baseline,162,1,3,3,398|409|411
team36_prob19,baseline,163,1,3,3,398|409|411
team36_prob19,baseline,164,1,3,3,398|409|411
team36_prob19,baseline,165,1,3,3,398|409|411
team36_prob19,baseline,166,1,3,3,398|409|411
team36_prob19,baseline,167,1,3,3,398|409|411
team36_prob19,baseline,168,1,3,3,398|409|411
team36_prob19,baseline,169,1,3,3,398|409|411
team36_prob19,baseline,170,1,3,3,398|409|411
team36_prob19,baseline,171,1,3,3,398|409|411
team36_prob19,baseline,172,1,3,3,398|409|411
team36_prob19,baseline,173,1,3,3,398|409|411
team36_prob19,baseline,174,1,3,3,398|409|411
team36_prob19,baseline,175,1,3,3,398|409|411
team36_prob19,baseline,176,1,3,3,398|409|411
team36_prob19,baseline,177,1,3,3,398|409|411
team36_prob19,baseline,178,1,3,3,398|409|411
team36_prob19,baseline,179,1,3,3,398|409|411
team36_prob19,baseline,180,1,3,3,398|409|411
team36_prob19,baseline,181,1,3,3,398|409|411
team36_prob19,baseline,182,1,3,3,398|409|411
team36_prob19,baseline,183,1,3,3,398|409|411
team36_prob19,baseline,184,1,3,3,398|409|411
team36_prob19,baseline,185,1,3,3,398|409|411
team36_prob19,baseline,186,1,3,3,398|409|411
team36_prob19,baseline,187,1,3,3,398|409|411
team36_prob19,baseline,188,1,3,3,398|409|411
team36_prob19,baseline,189,1,3,3,398|409|411
team36_prob19,baseline,190,1,3,3,398|409|411
team36_prob19,baseline,191,1,3,3,398|409|411
team36_prob19,baseline,192,1,3,3,398|409|411
team36_prob19,baseline,193,1,3,3,398|409|411
team36_prob19,baseline,194,1,3,3,398|409|411
team36_prob19,baseline,195,1,3,3,398|409|411
team36_prob19,baseline,196,1,3,3,398|409|411
team36_prob19,baseline,197,1,3,3,398|409|411
team36_prob19,baseline,198,1,3,3,398|409|411
team36_prob19,baseline,199,1,3,3,398|409|411
team36_prob19,baseline,200,1,3,3,398|409|411
team36_prob19,baseline,201,1,3,3,398|409|411
team36_prob19,baseline,202,1,3,3,398|409|411
team36_prob19,baseline,203,1,3,3,398|409|411
team36_prob19,baseline,204,1,3,3,398|409|411
team36_prob19,baseline,205,1,3,3,398|409|411
team36_prob19,baseline,206,1,3,3,398|409|411
team36_prob19,baseline,207,1,3,3,398|409|411
team36_prob19,baseline,208,1,3,3,398|409|411
team36_prob19,baseline,209,1,3,3,398|409|411
team36_prob19,baseline,210,1,3,3,398|409|411
team36_prob19,baseline,211,1,3,3,398|409|411
team36_prob19,baseline,212,1,3,3,398|409|411
team36_prob19,baseline,213,1,3,3,398|409|411
team36_prob19,baseline,214,1,3,3,398|409|411
team36_prob19,baseline,215,1,3,3,398|409|411
team36_prob19,baseline,216,1,3,3,398|409|411
team36_prob19,baseline,217,1,3,3,398|409|411
team36_prob19,baseline,218,1,3,3,398|409|411
team36_prob19,baseline,219,1,3,3,398|409|411
team36_prob19,baseline,220,1,3,3,398|409|411
team36_prob19,baseline,221,1,3,3,398|409|411
team36_prob19,baseline,222,1,3,3,398|409|411
team36_prob19,baseline,223,1,3,3,398|409|411
team36_prob19,baseline,224,1,3,3,398|409|411
team36_prob19,baseline,225,1,3,3,398|409|411
team36_prob19,baseline,226,1,3,3,398|409|411
team36_prob19,baseline,227,1,3,3,398|409|411
team36_prob19,baseline,228,1,3,3,398|409|411
team36_prob19,baseline,229,1,3,3,398|409|411
team36_prob19,baseline,230,1,3,3,398|409|411
team36_prob19,baseline,231,1,3,3,398|409|411
team36_prob19,baseline,232,1,3,3,398|409|411
team36_prob19,baseline,233,1,3,3,398|409|411
team36_prob19,baseline,234,1,3,3,398|409|411
team36_prob19,baseline,235,1,3,3,398|409|411
team36_prob19,baseline,236,1,3,3,398|409|411
team36_prob19,baseline,237,1,3,3,398|409|411
team36_prob19,baseline,238,1,3,3,398|409|411
team36_prob19,baseline,239,1,3,3,398|409|411
team36_prob19,baseline,240,1,3,3,398|409|411
team36_prob19,baseline,241,1,3,3,398|409|411
team36_prob19,baseline,242,1,3,3,398|409|411
team36_prob19,baseline,243,1,3,3,398|409|411
team36_prob19,baseline,244,1,3,3,398|409|411
team36_prob19,baseline,245,1,3,3,398|409|411
team36_prob19,baseline,246,1,3,3,398|409|411
team36_prob19,baseline,247,1,3,3,398|409|411
team36_prob19,baseline,248,1,3,3,398|409|411
team36_prob19,baseline,249,1,3,3,398|409|411
team36_prob19,baseline,250,1,3,3,398|409|411
team36_prob19,baseline,251,1,3,3,398|409|411
team36_prob19,baseline,252,1,3,3,398|409|411
team36_prob19,baseline,253,1,3,3,398|409|411
team36_prob19,baseline,254,1,3,3,398|409|411
team36_prob19,baseline,255,1,3,3,398|409|411
team36_prob19,baseline,256,1,3,3,398|409|411
team36_prob19,baseline,257,1,3,3,398|409|411
team36_prob19,baseline,258,1,3,3,398|409|411
team36_prob19,baseline,259,1,3,3,398|409|411
team36_prob19,baseline,260,1,3,3,398|409|411
team36_prob19,baseline,261,1,3,3,398|409|411
team36_prob19,baseline,262,1,3,3,398|409|411
team36_prob19,baseline,263,1,3,3,398|409|411
team36_prob19,baseline,264,1,3,3,398|409|411
team36_prob19,baseline,265,1,3,3,398|409|411
team36_prob19,baseline,266,1,3,3,398|409|411
team36_prob19,baseline,267,1,3,3,398|409|411
team36_prob19,baseline,268,1,3,3,398|409|411
team36_prob19,baseline,269,1,3,3,398|409|411
team36_prob19,baseline,270,1,3,3,398|409|411
team36_prob19,baseline,271,1,3,3,398|409|411
team36_prob19,baseline,272,1,3,3,398|409|411
team36_prob19,baseline,273,1,3,3,398|409|411
team36_prob19,baseline,274,1,3,3,398|409|411
team36_prob19,baseline,275,1,3,3,398|409|411
team36_prob19,baseline,276,1,3,3,398|409|411
team36_prob19,baseline,277,1,3,3,398|409|411
team36_prob19,baseline,278,1,3,3,398|409|411
team36_prob19,baseline,279,1,3,3,398|409|411
team36_prob19,baseline,280,1,3,3,398|409|411
team36_prob19,baseline,281,1,3,3,398|409|411
team36_prob19,baseline,282,1,3,3,398|409|411
team36_prob19,baseline,283,1,3,3,398|409|411
team36_prob19,baseline,284,1,3,3,398|409|411
team36_prob19,baseline,285,1,3,3,398|409|411
team36_prob19,baseline,286,1,3,3,398|409|411
team36_prob19,baseline,287,1,3,3,398|409|411
team36_prob19,baseline,288,1,3,3,398|409|411
team36_prob19,baseline,289,1,3,3,398|409|411
team36_prob19,baseline,290,1,3,3,398|409|411
team36_prob19,baseline,291,1,3,3,398|409|411
team36_prob19,baseline,292,1,3,3,398|409|411
team36_prob19,baseline,293,1,3,3,398|409|411
team36_prob19,baseline,294,1,3,3,398|409|411
team36_prob19,baseline,295,1,3,3,398|409|411
team36_prob19,baseline,296,1,3,3,398|409|411
team36_prob19,baseline,297,1,3,3,398|409|411
team36_prob19,baseline,298,1,3,3,398|409|411
team36_prob19,baseline,299,1,3,3,398|409|411
team36_prob19,baseline,300,1,3,3,398|409|411
team36_prob19,diff,1,1,2,2,398|411
team36_prob19,diff,2,1,3,3,398|409|411
team36_prob19,diff,3,1,3,3,398|409|411
team36_prob19,diff,4,1,3,3,398|409|411
team36_prob19,diff,5,1,3,3,398|409|411
team36_prob19,diff,6,1,3,3,398|409|411
team36_prob19,diff,7,1,2,2,398|411
team36_prob19,diff,8,1,2,2,398|411
team36_prob19,diff,9,1,3,3,398|409|411
team36_prob19,diff,10,1,2,2,398|411
team36_prob19,diff,11,1,3,3,398|409|411
team36_prob19,diff,12,1,2,2,398|411
team36_prob19,diff,13,1,2,2,398|411
team36_prob19,diff,14,1,3,3,398|409|411
team36_prob19,diff,15,1,3,3,398|409|411
team36_prob19,diff,16,1,2,2,398|411
team36_prob19,diff,17,1,2,2,398|411
team36_prob19,diff,18,1,3,3,398|409|411
team36_prob19,diff,19,1,3,3,398|409|411
team36_prob19,diff,20,1,2,2,398|411
team36_prob19,diff,21,1,2,2,398|411
team36_prob19,diff,22,1,3,3,398|409|411
team36_prob19,diff,23,1,2,2,398|411
team36_prob19,diff,24,1,2,2,398|411
team36_prob19,diff,25,1,2,2,398|411
team36_prob19,diff,26,1,2,2,398|411
team36_prob19,diff,27,1,3,3,398|409|411
team36_prob19,diff,28,1,2,2,398|411
team36_prob19,diff,29,1,3,3,398|409|411
team36_prob19,diff,30,1,2,2,398|411
team36_prob19,diff,31,1,3,3,398|409|411
team36_prob19,diff,32,1,3,3,398|409|411
team36_prob19,diff,33,1,2,2,398|411
team36_prob19,diff,34,1,2,2,398|411
team36_prob19,diff,35,1,2,2,398|411
team36_prob19,diff,36,1,2,2,398|411
team36_prob19,diff,37,1,2,2,398|411
team36_prob19,diff,38,1,3,3,398|409|411
team36_prob19,diff,39,1,2,2,398|411
team36_prob19,diff,40,1,3,3,398|409|411
team36_prob19,diff,41,1,2,2,398|411
team36_prob19,diff,42,1,3,3,398|409|411
team36_prob19,diff,43,1,3,3,398|409|411
team36_prob19,diff,44,1,3,3,398|409|411
team36_prob19,diff,45,1,3,3,398|409|411
team36_prob19,diff,46,1,2,2,398|411
team36_prob19,diff,47,1,2,2,398|411
team36_prob19,diff,48,1,3,3,398|409|411
team36_prob19,diff,49,1,2,2,398|411
team36_prob19,diff,50,1,3,3,398|409|411
team36_prob19,diff,51,1,3,3,398|409|411
team36_prob19,diff,52,1,3,3,398|409|411
team36_prob19,diff,53,1,2,2,398|411
team36_prob19,diff,54,1,2,2,398|411
team36_prob19,diff,55,1,3,3,398|409|411
team36_prob19,diff,56,1,3,3,398|409|411
team36_prob19,diff,57,1,3,3,398|409|411
team36_prob19,diff,58,1,2,2,398|411
team36_prob19,diff,59,1,2,2,398|411
team36_prob19,diff,60,1,3,3,398|409|411
team36_prob19,diff,61,1,3,3,398|409|411
team36_prob19,diff,62,1,3,3,398|409|411
team36_prob19,diff,63,1,2,2,398|411
team36_prob19,diff,64,1,3,3,398|409|411
team36_prob19,diff,65,1,2,2,398|411
team36_prob19,diff,66,1,2,2,398|411
team36_prob19,diff,67,1,3,3,398|409|411
team36_prob19,diff,68,1,3,3,398|409|411
team36_prob19,diff,69,1,2,2,398|411
team36_prob19,diff,70,1,2,2,398|411
team36_prob19,diff,71,1,3,3,398|409|411
team36_prob19,diff,72,1,2,2,398|411
team36_prob19,diff,73,1,3,3,398|409|411
team36_prob19,diff,74,1,3,3,398|409|411
team36_prob19,diff,75,1,2,2,398|411
team36_prob19,diff,76,1,3,3,398|409|411
team36_prob19,diff,77,1,3,3,398|409|411
team36_prob19,diff,78,1,2,2,398|411
team36_prob19,diff,79,1,2,2,398|411
team36_prob19,diff,80,1,2,2,398|411
team36_prob19,diff,81,1,2,2,398|411
team36_prob19,diff,82,1,3,3,398|409|411
team36_prob19,diff,83,1,3,3,398|409|411
team36_prob19,diff,84,1,2,2,398|411
team36_prob19,diff,85,1,2,2,398|411
team36_prob19,diff,86,1,3,3,398|409|411
team36_prob19,diff,87,1,3,3,398|409|411
team36_prob19,diff,88,1,3,3,398|409|411
team36_prob19,diff,89,1,2,2,398|411
team36_prob19,diff,90,1,2,2,398|411
team36_prob19,diff,91,1,2,2,398|411
team36_prob19,diff,92,1,3,3,398|409|411
team36_prob19,diff,93,1,3,3,398|409|411
team36_prob19,diff,94,1,2,2,398|411
team36_prob19,diff,95,1,2,2,398|411
team36_prob19,diff,96,1,3,3,398|409|411
team36_prob19,diff,97,1,2,2,398|411
team36_prob19,diff,98,1,3,3,398|409|411
team36_prob19,diff,99,1,2,2,398|411
team36_prob19,diff,100,1,2,2,398|411
team36_prob19,diff,101,1,3,3,398|409|411
team36_prob19,diff,102,1,3,3,398|409|411
team36_prob19,diff,103,1,3,3,398|409|411
team36_prob19,diff,104,1,3,3,398|409|411
team36_prob19,diff,105,1,3,3,398|409|411
team36_prob19,diff,106,1,3,3,398|409|411
team36_prob19,diff,107,1,2,2,398|411
team36_prob19,diff,108,1,3,3,398|409|411
team36_prob19,diff,109,1,2,2,398|411
team36_prob19,diff,110,1,2,2,398|411
team36_prob19,diff,111,1,3,3,398|409|411
team36_prob19,diff,112,1,2,2,398|411
team36_prob19,diff,113,1,3,3,398|409|411
team36_prob19,diff,114,1,2,2,398|411
team36_prob19,diff,115,1,2,2,398|411
team36_prob19,diff,116,1,3,3,398|409|411
team36_prob19,diff,117,1,2,2,398|411
team36_prob19,diff,118,1,2,2,398|411
team36_prob19,diff,119,1,3,3,398|409|411
team36_prob19,diff,120,1,3,3,398|409|411
team36_prob19,diff,121,1,3,3,398|409|411
team36_prob19,diff,122,1,3,3,398|409|411
team36_prob19,diff,123,1,2,2,398|411
team36_prob19,diff,124,1,2,2,398|411
team36_prob19,diff,125,1,3,3,398|409|411
team36_prob19,diff,126,1,3,3,398|409|411
team36_prob19,diff,127,1,2,2,398|411
team36_prob19,diff,128,1,3,3,398|409|411
team36_prob19,diff,129,1,3,3,398|409|411
team36_prob19,diff,130,1,2,2,398|411
team36_prob19,diff,131,1,2,2,398|411
team36_prob19,diff,132,1,2,2,398|411
team36_prob19,diff,133,1,3,3,398|409|411
team36_prob19,diff,134,1,3,3,398|409|411
team36_prob19,diff,135,1,2,2,398|411
team36_prob19,diff,136,1,2,2,398|411
team36_prob19,diff,137,1,2,2,398|411
team36_prob19,diff,138,1,2,2,398|411
team36_prob19,diff,139,1,3,3,398|409|411
team36_prob19,diff,140,1,3,3,398|409|411
team36_prob19,diff,141,1,2,2,398|411
team36_prob19,diff,142,1,3,3,398|409|411
team36_prob19,diff,143,1,3,3,398|409|411
team36_prob19,diff,144,1,2,2,398|411
team36_prob19,diff,145,1,2,2,398|411
team36_prob19,diff,146,1,3,3,398|409|411
team36_prob19,diff,147,1,3,3,398|409|411
team36_prob19,diff,148,1,3,3,398|409|411
team36_prob19,diff,149,1,3,3,398|409|411
team36_prob19,diff,150,1,2,2,398|411
team36_prob19,diff,151,1,2,2,398|411
team36_prob19,diff,152,1,3,3,398|409|411
team36_prob19,diff,153,1,2,2,398|411
team36_prob19,diff,154,1,2,2,398|411
team36_prob19,diff,155,1,2,2,398|411
team36_prob19,diff,156,1,2,2,398|411
team36_prob19,diff,157,1,2,2,398|411
team36_prob19,diff,158,1,3,3,398|409|411
team36_prob19,diff,159,1,3,3,398|409|411
team36_prob19,diff,160,1,3,3,398|409|411
team36_prob19,diff,161,1,3,3,398|409|411
team36_prob19,diff,162,1,2,2,398|411
team36_prob19,diff,163,1,2,2,398|411
team36_prob19,diff,164,1,3,3,398|409|411
team36_prob19,diff,165,1,2,2,398|411
team36_prob19,diff,166,1,3,3,398|409|411
team36_prob19,diff,167,1,2,2,398|411
team36_prob19,diff,168,1,3,3,398|409|411
team36_prob19,diff,169,1,2,2,398|411
team36_prob19,diff,170,1,3,3,398|409|411
team36_prob19,diff,171,1,3,3,398|409|411
team36_prob19,diff,172,1,2,2,398|411
team36_prob19,diff,173,1,2,2,398|411
team36_prob19,diff,174,1,2,2,398|411
team36_prob19,diff,175,1,3,3,398|409|411
team36_prob19,diff,176,1,2,2,398|411
team36_prob19,diff,177,1,3,3,398|409|411
team36_prob19,diff,178,1,3,3,398|409|411
team36_prob19,diff,179,1,3,3,398|409|411
team36_prob19,diff,180,1,3,3,398|409|411
team36_prob19,diff,181,1,3,3,398|409|411
team36_prob19,diff,182,1,2,2,398|411
team36_prob19,diff,183,1,3,3,398|409|411
team36_prob19,diff,184,1,2,2,398|411
team36_prob19,diff,185,1,3,3,398|409|411
team36_prob19,diff,186,1,3,3,398|409|411
team36_prob19,diff,187,1,3,3,398|409|411
team36_prob19,diff,188,1,2,2,398|411
team36_prob19,diff,189,1,3,3,398|409|411
team36_prob19,diff,190,1,2,2,398|411
team36_prob19,diff,191,1,2,2,398|411
team36_prob19,diff,192,1,3,3,398|409|411
team36_prob19,diff,193,1,2,2,398|411
team36_prob19,diff,194,1,3,3,398|409|411
team36_prob19,diff,195,1,3,3,398|409|411
team36_prob19,diff,196,1,2,2,398|411
team36_prob19,diff,197,1,2,2,398|411
team36_prob19,diff,198,1,3,3,398|409|411
team36_prob19,diff,199,1,2,2,398|411
team36_prob19,diff,200,1,2,2,398|411
team36_prob19,diff,201,1,3,3,398|409|411
team36_prob19,diff,202,1,2,2,398|411
team36_prob19,diff,203,1,3,3,398|409|411
team36_prob19,diff,204,1,2,2,398|411
team36_prob19,diff,205,1,3,3,398|409|411
team36_prob19,diff,206,1,2,2,398|411
team36_prob19,diff,207,1,3,3,398|409|411
team36_prob19,diff,208,1,3,3,398|409|411
team36_prob19,diff,209,1,2,2,398|411
team36_prob19,diff,210,1,2,2,398|411
team36_prob19,diff,211,1,2,2,398|411
team36_prob19,diff,212,1,3,3,398|409|411
team36_prob19,diff,213,1,2,2,398|411
team36_prob19,diff,214,1,2,2,398|411
team36_prob19,diff,215,1,2,2,398|411
team36_prob19,diff,216,1,2,2,398|411
team36_prob19,diff,217,1,2,2,398|411
team36_prob19,diff,218,1,3,3,398|409|411
team36_prob19,diff,219,1,2,2,398|411
team36_prob19,diff,220,1,2,2,398|411
team36_prob19,diff,221,1,2,2,398|411
team36_prob19,diff,222,1,3,3,398|409|411
team36_prob19,diff,223,1,3,3,398|409|411
team36_prob19,diff,224,1,2,2,398|411
team36_prob19,diff,225,1,2,2,398|411
team36_prob19,diff,226,1,3,3,398|409|411
team36_prob19,diff,227,1,2,2,398|411
team36_prob19,diff,228,1,3,3,398|409|411
team36_prob19,diff,229,1,2,2,398|411
team36_prob19,diff,230,1,3,3,398|409|411
team36_prob19,diff,231,1,3,3,398|409|411
team36_prob19,diff,232,1,2,2,398|411
team36_prob19,diff,233,1,2,2,398|411
team36_prob19,diff,234,1,3,3,398|409|411
team36_prob19,diff,235,1,3,3,398|409|411
team36_prob19,diff,236,1,2,2,398|411
team36_prob19,diff,237,1,3,3,398|409|411
team36_prob19,diff,238,1,2,2,398|411
team36_prob19,diff,239,1,2,2,398|411
team36_prob19,diff,240,1,3,3,398|409|411
team36_prob19,diff,241,1,3,3,398|409|411
team36_prob19,diff,242,1,3,3,398|409|411
team36_prob19,diff,243,1,3,3,398|409|411
team36_prob19,diff,244,1,3,3,398|409|411
team36_prob19,diff,245,1,2,2,398|411
team36_prob19,diff,246,1,3,3,398|409|411
team36_prob19,diff,247,1,2,2,398|411
team36_prob19,diff,248,1,3,3,398|409|411
team36_prob19,diff,249,1,2,2,398|411
team36_prob19,diff,250,1,2,2,398|411
team36_prob19,diff,251,1,2,2,398|411
team36_prob19,diff,252,1,2,2,398|411
team36_prob19,diff,253,1,2,2,398|411
team36_prob19,diff,254,1,2,2,398|411
team36_prob19,diff,255,1,2,2,398|411
team36_prob19,diff,256,1,2,2,398|411
team36_prob19,diff,257,1,3,3,398|409|411
team36_prob19,diff,258,1,3,3,398|409|411
team36_prob19,diff,259,1,2,2,398|411
team36_prob19,diff,260,1,2,2,398|411
team36_prob19,diff,261,1,3,3,398|409|411
team36_prob19,diff,262,1,3,3,398|409|411
team36_prob19,diff,263,1,3,3,398|409|411
team36_prob19,diff,264,1,3,3,398|409|411
team36_prob19,diff,265,1,2,2,398|411
team36_prob19,diff,266,1,2,2,398|411
team36_prob19,diff,267,1,2,2,398|411
team36_prob19,diff,268,1,3,3,398|409|411
team36_prob19,diff,269,1,2,2,398|411
team36_prob19,diff,270,1,3,3,398|409|411
team36_prob19,diff,271,1,2,2,398|411
team36_prob19,diff,272,1,2,2,398|411
team36_prob19,diff,273,1,2,2,398|411
team36_prob19,diff,274,1,2,2,398|411
team36_prob19,diff,275,1,2,2,398|411
team36_prob19,diff,276,1,3,3,398|409|411
team36_prob19,diff,277,1,2,2,398|411
team36_prob19,diff,278,1,2,2,398|411
team36_prob19,diff,279,1,3,3,398|409|411
team36_prob19,diff,280,1,2,2,398|411
team36_prob19,diff,281,1,3,3,398|409|411
team36_prob19,diff,282,1,2,2,398|411
team36_prob19,diff,283,1,2,2,398|411
team36_prob19,diff,284,1,2,2,398|411
team36_prob19,diff,285,1,2,2,398|411
team36_prob19,diff,286,1,3,3,398|409|411
team36_prob19,diff,287,1,3,3,398|409|411
team36_prob19,diff,288,1,3,3,398|409|411
team36_prob19,diff,289,1,2,2,398|411
team36_prob19,diff,290,1,3,3,398|409|411
team36_prob19,diff,291,1,2,2,398|411
team36_prob19,diff,292,1,2,2,398|411
team36_prob19,diff,293,1,2,2,398|411
team36_prob19,diff,294,1,2,2,398|411
team36_prob19,diff,295,1,3,3,398|409|411
team36_prob19,diff,296,1,3,3,398|409|411
team36_prob19,diff,297,1,2,2,398|411
team36_prob19,diff,298,1,3,3,398|409|411
team36_prob19,diff,299,1,2,2,398|411
team36_prob19,diff,300,1,3,3,398|409|411
team36_prob19,explain,1,1,2,2,398|411
team36_prob19,explain,2,1,3,3,398|409|411
team36_prob19,explain,3,1,2,2,398|411
team36_prob19,explain,4,1,2,2,398|411
team36_prob19,explain,5,1,2,2,398|411
team36_prob19,explain,6,1,2,2,398|411
team36_prob19,explain,7,1,3,3,398|409|411
team36_prob19,explain,8,1,2,2,398|411
team36_prob19,explain,9,1,3,3,398|409|411
team36_prob19,explain,10,1,3,3,398|409|411
team36_prob19,explain,11,1,3,3,398|409|411
team36_prob19,explain,12,1,3,3,398|409|411
team36_prob19,explain,13,1,3,3,398|409|411
team36_prob19,explain,14,1,2,2,398|411
team36_prob19,explain,15,1,2,2,398|411
team36_prob19,explain,16,1,3,3,398|409|411
team36_prob19,explain,17,1,2,2,398|411
team36_prob19,explain,18,1,3,3,398|409|411
team36_prob19,explain,19,1,3,3,398|409|411
team36_prob19,explain,20,1,3,3,398|409|411
team36_prob19,explain,21,1,3,3,398|409|411
team36_prob19,explain,22,1,2,2,398|411
team36_prob19,explain,23,1,2,2,398|411
team36_prob19,explain,24,1,2,2,398|411
team36_prob19,explain,25,1,3,3,398|409|411
team36_prob19,explain,26,1,2,2,398|411
team36_prob19,explain,27,1,3,3,398|409|411
team36_prob19,explain,28,1,3,3,398|409|411
team36_prob19,explain,29,1,3,3,398|409|411
team36_prob19,explain,30,1,2,2,398|411
team36_prob19,explain,31,1,3,3,398|409|411
team36_prob19,explain,32,1,2,2,398|411
team36_prob19,explain,33,1,2,2,398|411
team36_prob19,explain,34,1,2,2,398|411
team36_prob19,explain,35,1,2,2,398|411
team36_prob19,explain,36,1,3,3,398|409|411
team36_prob19,explain,37,1,3,3,398|409|411
team36_prob19,explain,38,1,2,2,398|411
team36_prob19,explain,39,1,3,3,398|409|411
team36_prob19,explain,40,1,3,3,398|409|411
team36_prob19,explain,41,1,3,3,398|409|411
team36_prob19,explain,42,1,2,2,398|411
team36_prob19,explain,43,1,3,3,398|409|411
team36_prob19,explain,44,1,2,2,398|411
team36_prob19,explain,45,1,3,3,398|409|411
team36_prob19,explain,46,1,2,2,398|411
team36_prob19,explain,47,1,2,2,398|411
team36_prob19,explain,48,1,2,2,398|411
team36_prob19,explain,49,1,2,2,398|411
team36_prob19,explain,50,1,2,2,398|411
team36_prob19,explain,51,1,2,2,398|411
team36_prob19,explain,52,1,2,2,398|411
team36_prob19,explain,53,1,3,3,398|409|411
team36_prob19,explain,54,1,3,3,398|409|411
team36_prob19,explain,55,1,2,2,398|411
team36_prob19,explain,56,1,2,2,398|411
team36_prob19,explain,57,1,2,2,398|411
team36_prob19,explain,58,1,2,2,398|411
team36_prob19,explain,59,1,3,3,398|409|411
team36_prob19,explain,60,1,3,3,398|409|411
team36_prob19,explain,61,1,3,3,398|409|411
team36_prob19,explain,62,1,2,2,398|411
team36_prob19,explain,63,1,2,2,398|411
team36_prob19,explain,64,1,3,3,398|409|411
team36_prob19,explain,65,1,2,2,398|411
team36_prob19,explain,66,1,3,3,398|409|411
team36_prob19,explain,67,1,3,3,398|409|411
team36_prob19,explain,68,1,3,3,398|409|411
team36_prob19,explain,69,1,2,2,398|411
team36_prob19,explain,70,1,3,3,398|409|411
team36_prob19,explain,71,1,3,3,398|409|411
team36_prob19,explain,72,1,2,2,398|411
team36_prob19,explain,73,1,3,3,398|409|411
team36_prob19,explain,74,1,3,3,398|409|411
team36_prob19,explain,75,1,2,2,398|411
team36_prob19,explain,76,1,3,3,398|409|411
team36_prob19,explain,77,1,2,2,398|411
team36_prob19,explain,78,1,2,2,398|411
team36_prob19,explain,79,1,3,3,398|409|411
team36_prob19,explain,80,1,3,3,398|409|411
team36_prob19,explain,81,1,2,2,398|411
team36_prob19,explain,82,1,3,3,398|409|411
team36_prob19,explain,83,1,3,3,398|409|411
team36_prob19,explain,84,1,3,3,398|409|411
team36_prob19,explain,85,1,2,2,398|411
team36_prob19,explain,86,1,3,3,398|409|411
team36_prob19,explain,87,1,3,3,398|409|411
team36_prob19,explain,88,1,3,3,398|409|411
team36_prob19,explain,89,1,2,2,398|411
team36_prob19,explain,90,1,2,2,398|411
team36_prob19,explain,91,1,3,3,398|409|411
team36_prob19,explain,92,1,3,3,398|409|411
team36_prob19,explain,93,1,2,2,398|411
team36_prob19,explain,94,1,3,3,398|409|411
team36_prob19,explain,95,1,2,2,398|411
team36_prob19,explain,96,1,2,2,398|411
team36_prob19,explain,97,1,3,3,398|409|411
team36_prob19,explain,98,1,2,2,398|411
team36_prob19,explain,99,1,2,2,398|411
team36_prob19,explain,100,1,3,3,398|409|411
team36_prob19,explain,101,1,2,2,398|411
team36_prob19,explain,102,1,2,2,398|411
team36_prob19,explain,103,1,3,3,398|409|411
team36_prob19,explain,104,1,3,3,398|409|411
team36_prob19,explain,105,1,3,3,398|409|411
team36_prob19,explain,106,1,3,3,398|409|411
team36_prob19,explain,107,1,2,2,398|411
team36_prob19,explain,108,1,2,2,398|411
team36_prob19,explain,109,1,3,3,398|409|411
team36_prob19,explain,110,1,2,2,398|411
